"ageOfVehicle","carMake","created","email","id","lastName","carModel","firstName","manufacturedDate","vinNumber"
1,"Pontiac","2021-04-25T00:37:56.703452","Larap",986,"Epinoy","Bonneville","Garnet","1984-01-28","KL4CJESB2FB545727"
1,"Scion","2021-04-25T00:37:56.703452","Tafeng",987,"Sumpner","xB","Letisha","1981-09-18","WBA3A9C58EF471448"
1,"Mazda","2021-04-25T00:37:56.703452","Borås",988,"Mullett","MX-6","Cosimo","1988-09-11","WBA3D5C51FK049210"
1,"Jeep","2021-04-25T00:37:56.703452","Verkhnyaya Toyma",989,"Plain","Compass","Pavia","1983-08-10","19UYA42622A378893"
1,"Audi","2021-04-25T00:37:56.703452","Perfilovo",990,"Skipsea","Quattro","Gaylene","1985-12-09","WBAEP33444P516969"
1,"Cadillac","2021-04-25T00:37:56.703452","Gedera",991,"Jillins","Eldorado","Rafi","1987-02-24","WAUEF78E77A274181"
1,"Mercedes-Benz","2021-04-25T00:37:56.703452","Launceston",992,"Polley","S-Class","Jennica","1988-08-27","WBAEP33464P210114"
1,"Jaguar","2021-04-25T00:37:56.703452","Al Karāmah",993,"Tassell","X-Type","Nessy","1986-03-16","JN1AZ4EH2AM095142"
1,"Ford","2021-04-25T00:37:56.703452","Niepos",994,"McCutcheon","F-Series Super Duty","Dorothee","1986-03-08","1D7RW2GK5AS373278"
1,"Ford","2021-04-25T00:37:56.703452","Prakhon Chai",995,"Ruppert","Five Hundred","Hamid","1986-10-15","1N4AL2AP7AN323913"
1,"Plymouth","2021-04-25T00:37:56.703452","Masaran",996,"Craske","Volare","Welbie","1987-04-20","JN8AZ1MU0CW292347"
1,"Alfa Romeo","2021-04-25T00:37:56.703452","Cartago",997,"Lawranson","Spider","Worth","1982-04-16","3VW4T7AT9EM278908"
1,"Chevrolet","2021-04-25T00:37:56.703452","Presidencia Roque Sáenz Peña",998,"Prydie","Tahoe","Luce","1982-07-20","WP0AB2A80CS864893"
1,"Mercedes-Benz","2021-04-25T00:37:56.703452","Refojos",999,"Bavister","W126","Emiline","1990-03-31","3C6JD6DT1CG117822"
1,"BMW","2021-04-25T00:37:56.703452","Khuzdār",1000,"Ronaghan","7 Series","Celestyna","1985-12-12","WAU4GAFB0AN921521"
